2019-03-07 22:33:19.9900000,8,3,M,6792,sql_server
2019-03-07 22:34:09.4600000,8,1,L,49428,sql_server
2019-03-07 22:35:06.0500000,8,2,L,56570,sql_server
2019-03-07 22:36:12.1966667,8,3,L,66114,sql_server
2019-03-07 22:36:14.5266667,8,1,S,2302,sql_server
2019-03-07 22:36:15.1066667,8,2,S,552,sql_server
2019-03-07 22:36:15.7633333,8,3,S,624,sql_server
2019-03-07 22:36:20.7266667,8,1,M,4924,sql_server
2019-03-07 22:36:26.4900000,8,2,M,5744,sql_server
2019-03-07 22:36:33.2866667,8,3,M,6767,sql_server
2019-03-07 22:37:22.2933333,8,1,L,48973,sql_server
2019-03-07 22:38:18.1133333,8,2,L,55793,sql_server
2019-03-07 22:39:23.4333333,8,3,L,65174,sql_server
2019-03-07 22:39:25.2200000,8,1,S,1722,sql_server
2019-03-07 22:39:25.7800000,8,2,S,525,sql_server
2019-03-07 22:39:26.4400000,8,3,S,636,sql_server
2019-03-07 22:39:31.4700000,8,1,M,5001,sql_server
2019-03-07 22:39:37.2566667,8,2,M,5741,sql_server
2019-03-07 22:39:44.1500000,8,3,M,6874,sql_server
2019-03-07 22:40:33.4800000,8,1,L,49303,sql_server
2019-03-07 22:41:29.5433333,8,2,L,56024,sql_server
2019-03-07 22:42:34.9600000,8,3,L,65385,sql_server
